WJIII_WA_ss_3,Numeric,8,2,WJ-III Word Attack standard score,None,None,8,Right,Scale,Input
clock_score_3,Numeric,8,2,Clock Drawing score,None,None,15,Right,Scale,Input
clock_time_3,Numeric,8,2,Clock drawn with hands at 10 to 11,"{.00, No}...",None,14,Right,Nominal,Input
clock_class_3,Numeric,8,2,Clock Drawing classification,"{.00, WNL}...",None,8,Right,Nominal,Input
JLO_form_3,Numeric,8,2,JLO Form/Version,"{1.00, H}...",None,8,Right,Nominal,Input
JLO_raw_3,Numeric,8,2,JLO raw score,None,None,8,Right,Scale,Input
JLO_ss_3,Numeric,8,2,JLO standard score,None,None,8,Right,Scale,Input
sdmt_writ_raw_3,Numeric,8,2,Symbol Digit Modalities Test written raw score,None,None,17,Right,Scale,Input
sdmt_writ_ss_3,Numeric,8,2,Symbol Digit Modalities Test written standard score,None,None,16,Right,Scale,Input
sdmt_oral_raw_3,Numeric,8,2,Symbol Digit Modalities Test oral raw score,None,None,17,Right,Scale,Input
sdmt_oral_ss_3,Numeric,8,2,Symbol Digit Modalities Test oral standard score,None,None,16,Right,Scale,Input
PASAT_form_3,Numeric,8,2,PASAT Form,"{.00, A}...",None,8,Right,Nominal,Input
PASAT_3srate_raw_3,Numeric,8,2,"PASAT 3"" rate raw score",None,None,8,Right,Scale,Input
PASAT_3srate_ss_3,Numeric,8,2,"PASAT 3"" rate standard score",None,None,8,Right,Scale,Input
PASAT_2srate_raw_3,Numeric,8,2,"PASAT 2"" rate raw score",None,None,8,Right,Scale,Input
PASAT_2srate_ss_3,Numeric,8,2,"PASAT 2"" rate standard score",None,None,8,Right,Scale,Input
CPT3_disc_ss_3,Numeric,8,2,CPT3 Detectability scaled score,None,None,8,Right,Scale,Input
CPT3_detect_class_3,Numeric,8,2,CPT3 Detectability classification,"{.00, Good detection}...",None,8,Right,Nominal,Input
CPT3_omis_ss_3,Numeric,8,2,CPT3 Omissions standard score,None,None,8,Right,Scale,Input
CPT3_omis_class_3,Numeric,8,2,CPT3 Omissions classification,"{.00, Low error rate}...",None,8,Right,Nominal,Input
CPT3_comis_ss_3,Numeric,8,2,CPT3 Commissions standard score,None,None,8,Right,Scale,Input
CPT3_comis_class_3,Numeric,8,2,CPT3 Commissions classification,"{.00, Low error rate}...",None,8,Right,Nominal,Input
CPT3_per_ss_3,Numeric,8,2,CPT3 Perseverations standard score,None,None,8,Right,Scale,Input
CPT3_per_class_3,Numeric,8,2,CPT3 Perseverations classification,"{.00, Low rate of persev}...",None,8,Right,Nominal,Input
CPT3_HRT_ss_3,Numeric,8,2,CPT3 HRT standard score,None,None,8,Right,Scale,Input
CPT3_HRT_class_3,Numeric,8,2,CPT3 HRT classification,"{.00, Atypically fast*}...",None,8,Right,Nominal,Input
CPT3_HRTSD_ss_3,Numeric,8,2,CPT3 HRT SD standard score,None,None,8,Right,Scale,Input
CPT3_HRTSD_class_3,Numeric,8,2,CPT3 HRT SD classification,"{.00, Good consistency}...",None,8,Right,Nominal,Input
CPT3_var_ss_3,Numeric,8,2,CPT3 Variability standard score,None,None,8,Right,Scale,Input
CPT3_var_class_3,Numeric,8,2,CPT3 Variability classification,"{.00, Low variability}...",None,8,Right,Nominal,Input
CPT3_HRTbc_ss_3,Numeric,8,2,CPT3 HRT Block Change standard score,None,None,8,Right,Scale,Input
CPT3_HRTbc_class_3,Numeric,8,2,CPT3 HRT Block Change classification,"{.00, Stable RT across blocks}...",None,8,Right,Nominal,Input
CPT3_HRTisi_ss_3,Numeric,8,2,CPT3 HRT ISI Change standard score,None,None,8,Right,Scale,Input
CPT3_HRTisi_class_3,Numeric,8,2,CPT3 HRT ISI Change classification,"{.00, Stable RT across ISIs}...",None,8,Right,Nominal,Input
trails_ver_3,Numeric,8,2,Trails version,"{.00, STD}...",None,8,Right,Nominal,Input
trailsa_raw_3,Numeric,8,2,Trails A raw score,None,None,15,Right,Scale,Input
trailsa_ss_3,Numeric,8,2,Trails A standard score,None,None,14,Right,Scale,Input
trailsa_err_3,Numeric,8,2,Trails A number of errors,None,None,15,Right,Scale,Input
trailsb_raw_3,Numeric,8,2,Trails B raw score,None,None,15,Right,Scale,Input
trailsb_ss_3,Numeric,8,2,Trails B standard score,None,None,14,Right,Scale,Input
trailsb_err_3,Numeric,8,2,Trails B number of errors,None,None,15,Right,Scale,Input
wcst_ver_3,Numeric,8,2,WCST version,"{.00, STD}...",None,8,Right,Nominal,Input
wcst_cat_raw_3,Numeric,8,2,WCST total categories raw score,None,None,16,Right,Scale,Input
wcst_cat_perc_3,Numeric,8,2,WCST total categories percentile rank,"{.00, <1}...",None,17,Right,Nominal,Input
wcst_fms_raw_3,Numeric,8,2,WCST failure to maintain set raw score,None,None,16,Right,Scale,Input
wcst_fms_perc_3,Numeric,8,2,WCST failure to maintain set percentile rank,"{.00, <1}...",None,17,Right,Nominal,Input
wcst_err_raw_3,Numeric,8,2,WCST total errors raw score,None,None,16,Right,Scale,Input
wcst_err_ss_3,Numeric,8,2,WCST total errors standard score,None,None,15,Right,Scale,Input
wcst_per_raw_3,Numeric,8,2,WCST perseverations raw score,None,None,16,Right,Scale,Input
wcst_per_ss_3,Numeric,8,2,WCST perseverations standard score,None,None,15,Right,Scale,Input
letfluency_ver_3,Numeric,8,2,Letter Fluency version,"{.00, DKEFS-std}...",None,18,Right,Nominal,Input
DKEFSletterflue_raw_3,Numeric,8,2,"DKEFS Verbal Fluency, Letter Fluency Raw Score",None,None,8,Right,Scale,Input
DKEFSletterflue_ss_3,Numeric,8,2,"DKEFS Verbal Fluency, Letter Fluency Scaled Score",None,None,8,Right,Scale,Input
DKEFSletterlfue_per_3,Numeric,8,2,"DKEFS Verbal Fluency, Letter Fluency perseverations",None,None,8,Right,Scale,Input
DKEFSleterflue_int_3,Numeric,8,2,"DKEFS Verbal Fluency, Letter Fluency intrusions",None,None,8,Right,Scale,Input
letfluency_raw_3,Numeric,8,2,Letter Fluency raw score,None,None,18,Right,Scale,Input
letfluency_ss_3,Numeric,8,2,Letter Fluency standard score,None,None,17,Right,Scale,Input
letfluency_per_3,Numeric,8,2,Letter Fluency perseverations,None,None,18,Right,Scale,Input
letfluency_int_3,Numeric,8,2,Letter Fluency intrusions,None,None,18,Right,Scale,Input
catfluency_ver_3,Numeric,8,2,Category Fluency version,"{.00, DKEFS-std}...",None,18,Right,Nominal,Input
DKEFScatflu_raw_3,Numeric,8,2,"DKEFS Verbal Fluency, Category Fluency raw score",None,None,8,Right,Scale,Input
DKEFScatflu_ss_3,Numeric,8,2,"DKEFS Verbal Fluency, Category Fluency scaled score",None,None,8,Right,Scale,Input
DKEFScatflu_per_3,Numeric,8,2,"DKEFS Verbal Fluency, Category Fluency perseverations",None,None,8,Right,Scale,Input
DKEFScatflu_int_3,Numeric,8,2,"DKEFS Verbal Fluency, Category Fluency intrusions",None,None,8,Right,Scale,Input
catfluency_raw_3,Numeric,8,2,Category Fluency raw score,None,None,18,Right,Scale,Input
catfluency_ss_3,Numeric,8,2,Category Fluency standard score,None,None,17,Right,Scale,Input
catfluency_per_3,Numeric,8,2,Category Fluency perseverations,None,None,18,Right,Scale,Input
catfluency_int_3,Numeric,8,2,Category Fluency intrusions,None,None,18,Right,Scale,Input
DKEFS_switch_vers_3,Numeric,8,2,DKEFS Switching Version,"{.00, STD}...",None,8,Right,Nominal,Input
DKEFSswitchfluency_raw_3,Numeric,8,2,"If DKEFS Switching was administered, raw score",None,None,8,Right,Scale,Input
DKEFSswitchfluency_ss_3,Numeric,8,2,Switching fluency scaled score,None,None,8,Right,Scale,Input
DKEFSswitchaccuracy_raw_3,Numeric,8,2,Switching accuracy raw score,None,None,8,Right,Scale,Input
DKEFSswitchaccuracy_ss_3,Numeric,8,2,Switching accuracy scaled score,None,None,8,Right,Scale,Input
DKEFSTrails_vis_scan_raw_3,Numeric,8,2,DKEFS Trail Making Visual Scanning raw score,None,None,8,Right,Scale,Input
DKEFSTrails_vis_scan_ss_3,Numeric,8,2,DKEFS Trail Making Visual Scanning scaled score,None,None,8,Right,Scale,Input
DKEFSTrails_num_seq_raw_3,Numeric,8,2,DKEFS Number Sequencing raw score,None,None,8,Right,Scale,Input
DKEFSTrails_num_seq_ss_3,Numeric,8,2,DKEFS Number Sequencing scaled score,None,None,8,Right,Scale,Input
DKEFSTrails_let_seq_raw_3,Numeric,8,2,DKEFS Letter Sequencing raw score,None,None,8,Right,Scale,Input
DKEFSTrails_let_seq_ss_3,Numeric,8,2,DKEFS Letter Sequencing scaled score,None,None,8,Right,Scale,Input
DKEFSTrails_switch_raw_3,Numeric,8,2,DKEFS Number-Letter Switching raw score,None,None,8,Right,Scale,Input
DKEFSTrails_switch_ss_3,Numeric,8,2,DKEFS Number-Letter Switching scaled score,None,None,8,Right,Scale,Input
DKEFSTrails_errors_raw_3,Numeric,8,2,DKEFS Total Errors raw score,None,None,8,Right,Scale,Input
DKEFSTrails_errors_ss_3,Numeric,8,2,DKEFS Total Errors scaled score,None,None,8,Right,Scale,Input
DKEFSTrails_mot_speed_raw_3,Numeric,8,2,DKEFS Motor Speed raw score,None,None,8,Right,Scale,Input
DKEFSTrails_mot_speed_ss_3,Numeric,8,2,DKEFS Motor Speed scaled score,None,None,8,Right,Scale,Input
DKEFSTower_ach_score_raw_3,Numeric,8,2,DKEFS Tower Achievement Score raw score,None,None,8,Right,Scale,Input
DKEFSTower_ach_score_ss_3,Numeric,8,2,DKEFS Tower Achievement Score scaled score,None,None,8,Right,Scale,Input
DKEFSTower_mean1move_raw_3,Numeric,8,2,DKEFS Tower Mean First Move Time raw score,None,None,8,Right,Scale,Input
DKEFSTower_mean1move_ss_3,Numeric,8,2,DKEFS Tower Mean First Move Time scaled score,None,None,8,Right,Scale,Input
DKEFSTower_timepermove_raw_3,Numeric,8,2,DKEFS Tower Time/Move Ratio raw score,None,None,8,Right,Scale,Input
DKEFSTower_timepermove_ss_3,Numeric,8,2,DKEFS Tower Time/Move Ratio scaled score,None,None,8,Right,Scale,Input
DKEFSTower_move_acc_raw_3,Numeric,8,2,DKEFS Tower Move Accuracy Ratio raw score,None,None,8,Right,Scale,Input
DKEFSTower_move_acc_ss_3,Numeric,8,2,DKEFS Tower Move Accuracy Ratio scaled score,None,None,8,Right,Scale,Input
DKEFSTower_rule_viol_raw_3,Numeric,8,2,DKEFS Tower Rule-Violation/Item Ratio raw score,None,None,8,Right,Scale,Input
DKEFSTower_rule_viol_ss_3,Numeric,8,2,DKEFS Tower Rule-Violation/Item Ratio scaled score,None,None,8,Right,Scale,Input
DKEFSTower_tot_rvs_raw_3,Numeric,8,2,DKEFS Tower Total Rule Violations raw score,None,None,8,Right,Scale,Input
DKEFSTower_tot_rvs_perc_3,Numeric,8,2,DKEFS Tower Total Rule Violations percentile,"{.00, <2}...",None,8,Right,Nominal,Input
book_cat_errors_raw_3,Numeric,8,2,Booklet Category Test errors raw score,None,None,8,Right,Scale,Input
book_cat_errors_ss_3,Numeric,8,2,Booklet Category Test errors standard score,None,None,8,Right,Scale,Input
TapSet_raw_3,Numeric,8,2,Tapping Set raw score,None,None,8,Right,Scale,Input
MotSeq_raw_3,Numeric,8,2,Motor Sequencing raw score,None,None,8,Right,Scale,Input
ML_PDE_raw_3,Numeric,8,2,Multiple Loops PDE raw score,None,None,8,Right,Scale,Input
ML_PFE_raw_3,Numeric,8,2,Multiple Loops PFE raw score,None,None,8,Right,Scale,Input
RS_PDE_raw_3,Numeric,8,2,Recurrent Series PDE raw score,None,None,8,Right,Scale,Input
RS_PFE_raw_3,Numeric,8,2,Recurrent Series PFE raw score,None,None,8,Right,Scale,Input
pegs_DH_trial1_raw_3,Numeric,8,2,Grooved Pegboard Dominant Hand raw score,None,None,8,Right,Scale,Input
pegs_DH_trial1_ss_3,Numeric,8,2,Grooved Pegboard Dominant Hand standard score,None,None,8,Right,Scale,Input
pegs_NDH_trial1_raw_3,Numeric,8,2,Grooved Pegboard Non-Dominant Hand raw score,None,None,8,Right,Scale,Input
pegs_NDH_trial1_ss_3,Numeric,8,2,Grooved Pegboard Non-Dominant Hand standard score,None,None,8,Right,Scale,Input
gripstrength_DH_raw_3,Numeric,8,2,Grip Strength Dominant Hand raw score,None,None,8,Right,Scale,Input
gripstrength_DH_ss_3,Numeric,8,2,Grip Strength Dominant Hand scaled score,None,None,8,Right,Scale,Input
gripstrength_NDH_raw_3,Numeric,8,2,Grip Strength Non-Dominant Hand raw score,None,None,8,Right,Scale,Input
gripstrength_NDH_ss_3,Numeric,8,2,Grip Strength Non-Dominant Hand scaled score,None,None,8,Right,Scale,Input
gds_raw_3,Numeric,8,2,Geriatric Depression Scale raw score,None,None,11,Right,Scale,Input
gds_class_3,Numeric,8,2,Geriatric Depression Scale classification,"{.00, WNL}...",None,13,Right,Nominal,Input
bdi_raw_3,Numeric,8,2,BDI raw score,None,None,11,Right,Scale,Input
bdi_class_3,Numeric,8,2,BDI classification,"{.00, Min}...",None,13,Right,Nominal,Input
depression_label3,Numeric,8,2,severity of depression (GDS or BDI),"{.00, WNL to mild}...",None,8,Right,Nominal,Input
adfacs_iadlperc_3,Numeric,8,2,ADFACS IADL percentile,None,None,19,Right,Scale,Input
adfacs_adlperc_3,Numeric,8,2,ADFACS ADL percentile,None,None,18,Right,Scale,Input
adfacs_tot_3,Numeric,8,2,ADFACS total score percentile,None,None,14,Right,Scale,Input
maq_physio_panic_3,Numeric,8,2,maq_physio_panic_3,None,None,8,Right,Scale,Input
maq_soc_pho_3,Numeric,8,2,maq_soc_pho_3,None,None,8,Right,Scale,Input
maq_worry_fear_3,Numeric,8,2,maq_worry_fear_3,None,None,8,Right,Scale,Input
maq_neg_aff_3,Numeric,8,2,maq_neg_aff_3,None,None,8,Right,Scale,Input
maq_tot_3,Numeric,8,2,maq_tot_3,None,None,8,Right,Scale,Input
bai_raw_3,Numeric,8,2,BAI raw score,None,None,8,Right,Scale,Input
bai_ss_3,Numeric,8,2,BAI classification,"{.00, Min}...",None,8,Right,Nominal,Input
cognitive_change_3,Numeric,8,2,cognitive decline since prior neuropsych evaluation,"{.00, stable}...",None,8,Right,Nominal,Input
NeuroReaderDate_1,Date,10,0,Date of MRI scan with NR,None,None,8,Right,Scale,Input
mTIV_1,Numeric,8,2,measured total intracranial volum (mTIV) mL,None,None,8,Right,Scale,Input
WBV_vol_1,Numeric,8,2,Whole Brain Volume mL,None,None,8,Right,Scale,Input
WBV_TIVperc_1,Numeric,8,2,Whole Brain vol/mTIV ratio (%),None,None,12,Right,Scale,Input
WBV_Zscore_1,Numeric,8,2,Whole Brain Volume z score,None,None,8,Right,Scale,Input
WBV_perc_1,Numeric,8,2,Whole Brain Volume percentile,None,None,8,Right,Scale,Input
GrayMatter_vol_1,Numeric,8,2,Gray Matter Volume mL,None,None,12,Right,Scale,Input
GrayMatter_TIVperc_1,Numeric,8,2,Gray Matter vol/mTIV ratio (%),None,None,9,Right,Scale,Input
GrayMatter_Zscore_1,Numeric,8,2,Gray Matter Volume z score,None,None,8,Right,Scale,Input
GrayMatter_perc_1,Numeric,8,2,Gray Matter Volume percentile,None,None,8,Right,Scale,Input
WhiteMatter_vol_1,Numeric,8,2,White Matter Volume mL,None,None,8,Right,Scale,Input
WhiteMatter_TIVperc_1,Numeric,8,2,White Matter vol/mTIV ratio (%),None,None,8,Right,Scale,Input
WhiteMatter_Zscore_1,Numeric,8,2,White Matter Volume z score,None,None,8,Right,Scale,Input
WhiteMatter_perc_1,Numeric,8,2,White Matter Volume percentile,None,None,8,Right,Scale,Input
Hippocampus_Asym_Index_1,Numeric,8,2,Hippocampus asymmetry index,None,None,16,Right,Scale,Input
Hippocampus_Asym_Zscor_1,Numeric,8,2,hippocampus asymmetry z score,None,None,15,Right,Scale,Input
Hippocampus_Asym_percentile_1,Numeric,8,2,hippocampus asymmetry percentile,None,None,22,Right,Scale,Input
Hippocampus_vol_1,Numeric,8,2,hippocampus volume,None,None,18,Right,Scale,Input
Hippocampus_TIVperc_1,Numeric,8,2,hippocampus vol/mTIV ratio(%),None,None,19,Right,Scale,Input
Hippocampus_Zscore_1,Numeric,8,2,hippocampus z score,None,None,17,Right,Scale,Input
Hippocampus_perc_1,Numeric,8,2,hippocampus percentile,None,None,18,Right,Scale,Input
Hippocampus_R_vol_1,Numeric,8,2,Right hippocampus volume,None,None,20,Right,Scale,Input
Hippocampus_R_TIVperc_1,Numeric,8,2,Right hippocampus vol/mTIV ratio(%),None,None,26,Right,Scale,Input
Hippocampus_R_Zscore_1,Numeric,8,2,Right hippocampus z score,None,None,23,Right,Scale,Input
Hippocampus_R_perc_1,Numeric,8,2,Right hippocampus percentile,None,None,21,Right,Scale,Input
Hippocampus_L_vol_1,Numeric,8,2,Left hippocampus volume,None,None,8,Right,Scale,Input
Hippocampus_L_TIVperc_1,Numeric,8,2,Left hippocampus vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Hippocampus_L_Zscore_1,Numeric,8,2,Left hippocampus z score,None,None,8,Right,Scale,Input
Hippocampus_L_perc_1,Numeric,8,2,Left hippocampus percentile,None,None,8,Right,Scale,Input
Amygdala_vol_1,Numeric,8,2,amygdala volume,None,None,8,Right,Scale,Input
Amygdala_TIVperc_1,Numeric,8,2,amygdala vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Amygdala_Zscore_1,Numeric,8,2,amygdala z score,None,None,8,Right,Scale,Input
Amygdala_perc_1,Numeric,8,2,amygdala percentile,None,None,8,Right,Scale,Input
Amygdala_R_vol_1,Numeric,8,2,Right amygdala volume,None,None,8,Right,Scale,Input
Amygdala_R_TIVperc_1,Numeric,8,2,Right amygdala vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Amygdala_R_Zscore_1,Numeric,8,2,Right amygdala z score,None,None,8,Right,Scale,Input
Amygdala_R_perc_1,Numeric,8,2,Right amygdala percentile,None,None,8,Right,Scale,Input
Amygdala_L_vol_1,Numeric,8,2,Left amygdala volume,None,None,8,Right,Scale,Input
Amygdala_L_TIVperc_1,Numeric,8,2,Left amygdala vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Amygdala_L_Zscore_1,Numeric,8,2,Left amygdala z score,None,None,8,Right,Scale,Input
Amygdala_L_perc_1,Numeric,8,2,Left amygdala percentile,None,None,8,Right,Scale,Input
Putamen_vol_1,Numeric,8,2,putamen volume,None,None,8,Right,Scale,Input
Putamen_TIVperc_1,Numeric,8,2,putamen vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Putamen_Zscore_1,Numeric,8,2,putamen z score,None,None,8,Right,Scale,Input
Putamen_perc_1,Numeric,8,2,putamen percentile,None,None,8,Right,Scale,Input
Putamen_R_vol_1,Numeric,8,2,Right putamen volume,None,None,8,Right,Scale,Input
Putamen_R_TIVperc_1,Numeric,8,2,Right putamen vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Putamen_R_Zscore_1,Numeric,8,2,Right putamen z score,None,None,8,Right,Scale,Input
Putamen_R_perc_1,Numeric,8,2,Right putamen percentile,None,None,8,Right,Scale,Input
Putamen_L_vol_1,Numeric,8,2,Left putamen volume,None,None,8,Right,Scale,Input
Putamen_L_TIVperc_1,Numeric,8,2,Left putamen vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Putamen_L_Zscore_1,Numeric,8,2,Left putamen z score,None,None,8,Right,Scale,Input
Putamen_L_perc_1,Numeric,8,2,Left putamen percentile,None,None,8,Right,Scale,Input
Thalamus_vol_1,Numeric,8,2,thalamus volume,None,None,8,Right,Scale,Input
Thalamus_TIVperc_1,Numeric,8,2,thalamus vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Thalamus_Zscore_1,Numeric,8,2,thalamus z score,None,None,8,Right,Scale,Input
Thalamus_perc_1,Numeric,8,2,thalamus percentile,None,None,8,Right,Scale,Input
Thalamus_R_vol_1,Numeric,8,2,Right thalamus volume,None,None,8,Right,Scale,Input
Thalamus_R_TIVperc_1,Numeric,8,2,Right thalamus vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Thalamus_R_Zscore_1,Numeric,8,2,Right thalamus z score,None,None,8,Right,Scale,Input
Thalamus_R_perc_1,Numeric,8,2,Right thalamus percentile,None,None,8,Right,Scale,Input
Thalamus_L_vol_1,Numeric,8,2,Left thalamus volume,None,None,8,Right,Scale,Input
Thalamus_L_TIVperc_1,Numeric,8,2,Left thalamus vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Thalamus_L_Zscore_1,Numeric,8,2,Left thalamus z score,None,None,8,Right,Scale,Input
Thalamus_L_perc_1,Numeric,8,2,Left thalamus percentile,None,None,8,Right,Scale,Input
VentD_vol_1,Numeric,8,2,Ventral diencephalon volume,None,None,8,Right,Scale,Input
VentD_TIVperc_1,Numeric,8,2,Ventral diencephalon vol/mTIV ratio(%),None,None,8,Right,Scale,Input
VentD_Zscore_1,Numeric,8,2,Ventral diencephalon z score,None,None,8,Right,Scale,Input
VentD_perc_1,Numeric,8,2,Ventral diencephalon percentile,None,None,8,Right,Scale,Input
VentD_R_vol_1,Numeric,8,2,Right Ventral diencephalon volume,None,None,8,Right,Scale,Input
VentD_R_TIVperc_1,Numeric,8,2,Right Ventral diencephalon vol/mTIV ratio(%),None,None,8,Right,Scale,Input
VentD_R_Zscore_1,Numeric,8,2,Right Ventral diencephalon z score,None,None,8,Right,Scale,Input
VentD_R_perc_1,Numeric,8,2,Right Ventral diencephalon percentile,None,None,8,Right,Scale,Input
VentD_L_vol_1,Numeric,8,2,Left Ventral diencephalon volume,None,None,8,Right,Scale,Input
VentD_L_TIVperc_1,Numeric,8,2,Left Ventral diencephalon vol/mTIV ratio(%),None,None,8,Right,Scale,Input
VentD_L_Zscore_1,Numeric,8,2,Left Ventral diencephalon z score,None,None,8,Right,Scale,Input
VentD_L_perc_1,Numeric,8,2,Left Diencephalon ventricles percentile,None,None,8,Right,Scale,Input
Pallidum_vol_1,Numeric,8,2,pallidum volume,None,None,8,Right,Scale,Input
Pallidum_TIVperc_1,Numeric,8,2,pallidum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Pallidum_Zscore_1,Numeric,8,2,pallidum z score,None,None,8,Right,Scale,Input
Pallidum_perc_1,Numeric,8,2,pallidum percentile,None,None,8,Right,Scale,Input
Pallidum_R_vol_1,Numeric,8,2,Right pallidum volume,None,None,8,Right,Scale,Input
Pallidum_R_TIVperc_1,Numeric,8,2,Right pallidum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Pallidum_R_Zscore_1,Numeric,8,2,Right pallidum z score,None,None,8,Right,Scale,Input
Pallidum_R_perc_1,Numeric,8,2,Right pallidum percentile,None,None,8,Right,Scale,Input
Pallidum_L_vol_1,Numeric,8,2,Left pallidum volume,None,None,8,Right,Scale,Input
Pallidum_L_TIVperc_1,Numeric,8,2,Left pallidum vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Pallidum_L_Zscore_1,Numeric,8,2,Left pallidum z score,None,None,8,Right,Scale,Input
Pallidum_L_perc_1,Numeric,8,2,Left pallidum percentile,None,None,8,Right,Scale,Input
Caudate_vol_1,Numeric,8,2,caudate volume,None,None,8,Right,Scale,Input
Caudate_TIVperc_1,Numeric,8,2,caudate vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Caudate_Zscore_1,Numeric,8,2,caudate z score,None,None,8,Right,Scale,Input
Caudate_perc_1,Numeric,8,2,caudate percentile,None,None,8,Right,Scale,Input
Caudate_R_vol_1,Numeric,8,2,Right caudate volume,None,None,8,Right,Scale,Input
Caudate_R_TIVperc_1,Numeric,8,2,Right caudate vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Caudate_R_Zscore_1,Numeric,8,2,Right caudate z score,None,None,8,Right,Scale,Input
Caudate_R_perc_1,Numeric,8,2,Right caudate percentile,None,None,8,Right,Scale,Input
Caudate_L_vol_1,Numeric,8,2,Left caudate volume,None,None,8,Right,Scale,Input
Caudate_L_TIVperc_1,Numeric,8,2,Left caudate vol/mTIV ratio(%),None,None,8,Right,Scale,Input
Caudate_L_Zscore_1,Numeric,8,2,Left caudate z score,None,None,8,Right,Scale,Input
Caudate_L_perc_1,Numeric,8,2,Left caudate percentile,None,None,8,Right,Scale,Input
BrainStem_vol_1,Numeric,8,2,brain stem volume,None,None,8,Right,Scale,Input
BrainStem_TIVperc_1,Numeric,8,2,brain stem vol/mTIV ratio(%),None,None,8,Right,Scale,Input
BrainStem_Zscore_1,Numeric,8,2,brain stem z score,None,None,8,Right,Scale,Input
BrainStem_perc_1,Numeric,8,2,brain stem percentile,None,None,8,Right,Scale,Input
FrontalLobe_vol_1,Numeric,8,2,Frontal lobe volume,None,None,8,Right,Scale,Input
FrontalLobe_TIVperc_1,Numeric,8,2,Frontal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
FrontalLobe_Zscore_1,Numeric,8,2,Frontal lobe z score,None,None,8,Right,Scale,Input
FrontalLobe_perc_1,Numeric,8,2,Frontal lobe percentile,None,None,8,Right,Scale,Input
FrontalLobe_R_vol_1,Numeric,8,2,Right Frontal lobe volume,None,None,8,Right,Scale,Input
FrontalLobe_R_TIVperc_1,Numeric,8,2,Right Frontal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
FrontalLobe_R_Zscore_1,Numeric,8,2,Right Frontal lobe z score,None,None,8,Right,Scale,Input
FrontalLobe_R_perc_1,Numeric,8,2,Right Frontal lobe percentile,None,None,8,Right,Scale,Input
FrontalLobe_L_vol_1,Numeric,8,2,Left Frontal lobe volume,None,None,8,Right,Scale,Input
FrontalLobe_L_TIVperc_1,Numeric,8,2,Left Frontal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
FrontalLobe_L_Zscore_1,Numeric,8,2,Left Frontal lobe z score,None,None,8,Right,Scale,Input
FrontalLobe_L_perc_1,Numeric,8,2,Left Frontal lobe percentile,None,None,8,Right,Scale,Input
ParietalLobe_vol_1,Numeric,8,2,Parietal lobe volume,None,None,8,Right,Scale,Input
ParietalLobe_TIVperc_1,Numeric,8,2,Parietal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
ParietalLobe_Zscore_1,Numeric,8,2,Parietal lobe z score,None,None,8,Right,Scale,Input
ParietalLobe_perc_1,Numeric,8,2,Parietal lobe percentile,None,None,8,Right,Scale,Input
ParietalLobe_R_vol_1,Numeric,8,2,Right Parietal lobe volume,None,None,8,Right,Scale,Input
ParietalLobe_R_TIVperc_1,Numeric,8,2,Right Parietal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
ParietalLobe_R_Zscore_1,Numeric,8,2,Right Parietal lobe z score,None,None,8,Right,Scale,Input
ParietalLobe_R_perc_1,Numeric,8,2,Right Parietal lobe percentile,None,None,8,Right,Scale,Input
ParietalLobe_L_vol_1,Numeric,8,2,Left Parietal lobe volume,None,None,8,Right,Scale,Input
ParietalLobe_L_TIVperc_1,Numeric,8,2,Left Parietal lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
ParietalLobe_L_Zscore_1,Numeric,8,2,Left Parietal lobe z score,None,None,8,Right,Scale,Input
ParietalLobe_L_perc_1,Numeric,8,2,Left Parietal lobe percentile,None,None,8,Right,Scale,Input
OccipitalLobe_vol_1,Numeric,8,2,Occipital lobe volume,None,None,8,Right,Scale,Input
OccipitalLobe_TIVperc_1,Numeric,8,2,Occipital lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
OccipitalLobe_Zscore_1,Numeric,8,2,Occipital lobe z score,None,None,8,Right,Scale,Input
OccipitalLobe_perc_1,Numeric,8,2,Occipital lobe percentile,None,None,8,Right,Scale,Input
OccipitalLobe_R_vol_1,Numeric,8,2,Right Occipital lobe volume,None,None,8,Right,Scale,Input
OccipitalLobe_R_TIVperc_1,Numeric,8,2,Right Occipital lobe vol/mTIV ratio(%),None,None,8,Right,Scale,Input
